first_name,last_name,race5,frequency
AMANDA,WEBB,White,27
AMANDA,WELLS,White,21
AMANDA,WEST,White,20
AMANDA,WHITAKER,White,11
AMANDA,WHITE,White,63
AMANDA,WHITLEY,White,15
AMANDA,WILKINS,White,13
AMANDA,WILLIAMS,Black,26
AMANDA,WILLIAMS,Other,25
AMANDA,WILLIAMS,White,119
AMANDA,WILLIAMSON,White,19
AMANDA,WILLIS,White,20
AMANDA,WILSON,Black,17
AMANDA,WILSON,Other,13
AMANDA,WILSON,White,62
AMANDA,WOLFE,White,13
AMANDA,WOOD,White,37
AMANDA,WRIGHT,White,43
AMANDA,WYATT,White,13
AMANDA,YOUNG,White,38
AMARI,WILLIAMS,Black,14
AMBER,ADAMS,White,24
AMBER,ALLEN,White,21
AMBER,ANDERSON,White,19
AMBER,AUSTIN,White,12
AMBER,BAILEY,White,12
AMBER,BAKER,White,12
AMBER,BARNES,White,12
AMBER,BELL,White,13
AMBER,BENNETT,White,11
AMBER,BROOKS,White,15
AMBER,BROWN,Black,15
AMBER,BROWN,White,61
AMBER,CAMPBELL,White,13
AMBER,CARPENTER,White,15
AMBER,CARTER,White,25
AMBER,CHURCH,White,11
AMBER,CLARK,White,20
AMBER,COLEMAN,White,11
AMBER,COLLINS,White,20
AMBER,COOK,White,14
AMBER,COX,White,13
AMBER,DAVIS,Black,12
AMBER,DAVIS,White,55
AMBER,EDWARDS,White,26
AMBER,ELLIS,White,11
AMBER,EVANS,White,14
AMBER,FISHER,White,11
AMBER,FOSTER,White,13
AMBER,FREEMAN,White,16
AMBER,GIBSON,White,12
AMBER,GREENE,White,11
AMBER,GRIFFIN,White,12
AMBER,HALL,White,34
AMBER,HARRIS,White,33
AMBER,HAWKINS,White,11
AMBER,HELMS,White,12
AMBER,HICKS,White,12
AMBER,HILL,White,22
AMBER,HUGHES,White,12
AMBER,JACKSON,Black,12
AMBER,JACKSON,White,26
AMBER,JENKINS,White,19
AMBER,JOHNSON,Black,32
AMBER,JOHNSON,Other,16
AMBER,JOHNSON,White,61
AMBER,JONES,Black,22
AMBER,JONES,Other,16
AMBER,JONES,White,70
AMBER,JORDAN,White,13
AMBER,KING,White,34
AMBER,LEE,White,20
AMBER,LEWIS,White,26
AMBER,LOCKLEAR,Other,16
AMBER,LONG,White,14
AMBER,MARTIN,White,14
AMBER,MARTINEZ,White,11
AMBER,MCKINNEY,White,11
AMBER,MILLER,White,45
AMBER,MILLS,White,11
AMBER,MITCHELL,White,11
AMBER,MOORE,Black,12
AMBER,MOORE,White,32
AMBER,MORGAN,White,11
AMBER,MORRIS,White,22
AMBER,MURPHY,White,12
AMBER,MYERS,White,15
AMBER,NELSON,White,17
AMBER,OWENS,White,21
AMBER,PARKER,White,36
AMBER,PATTERSON,White,11
AMBER,PERRY,White,19
AMBER,PHILLIPS,White,24
AMBER,PRICE,White,14
AMBER,REYNOLDS,White,12
AMBER,RICHARDSON,White,11
AMBER,ROBERTS,White,13
AMBER,ROBINSON,White,14
AMBER,ROGERS,White,23
AMBER,RUSSELL,White,13
AMBER,SCOTT,White,18
AMBER,SHELTON,White,11
AMBER,SIMMONS,White,15
AMBER,SMITH,Black,23
AMBER,SMITH,White,135
AMBER,STRICKLAND,White,13
AMBER,TAYLOR,Other,13
AMBER,TAYLOR,White,47
AMBER,THOMAS,White,20
AMBER,THOMPSON,White,29
AMBER,TURNER,White,11
AMBER,WALKER,White,24
AMBER,WARD,White,17
AMBER,WATKINS,White,13
AMBER,WATSON,White,18
AMBER,WATTS,White,11
AMBER,WELCH,White,12
AMBER,WEST,White,15
AMBER,WHITE,White,23
AMBER,WILLIAMS,Black,25
AMBER,WILLIAMS,Other,16
AMBER,WILLIAMS,White,75
AMBER,WILLIAMSON,White,11
AMBER,WILLIS,White,11
AMBER,WILSON,White,35
AMBER,WOOD,White,19
AMBER,WRIGHT,Black,12
AMBER,WRIGHT,White,18
AMBER,YOUNG,White,18
AMELIA,BROWN,White,15
AMELIA,SMITH,White,21
AMI,PATEL,Asian,12
AMI,PATEL,Other,14
AMIT,PATEL,Asian,17
AMIT,PATEL,Other,19
AMY,ADAMS,White,35
AMY,ALEXANDER,White,22
AMY,ALLEN,White,59
AMY,ALLISON,White,13
AMY,ANDERSON,White,51
AMY,ANDREWS,White,20
AMY,ARMSTRONG,White,11
AMY,AUSTIN,White,16
AMY,BAILEY,White,19
AMY,BAKER,White,37
AMY,BARKER,White,11
AMY,BARNES,White,35
AMY,BARNETT,White,11
AMY,BASS,White,14
AMY,BELL,White,17
AMY,BENNETT,White,21
AMY,BLACK,White,16
AMY,BLANKENSHIP,White,11
AMY,BOONE,White,11
AMY,BOWEN,White,13
AMY,BOWERS,White,11
AMY,BOWMAN,White,16
AMY,BOYD,White,13
AMY,BRADLEY,White,15
AMY,BRADSHAW,White,13
AMY,BREWER,White,21
AMY,BROOKS,White,22
AMY,BROWN,White,108
AMY,BRYANT,White,23
AMY,BUCHANAN,White,12
AMY,BURGESS,White,13
AMY,BURTON,White,18
AMY,BUTLER,White,22
AMY,BYRD,White,20
AMY,CALDWELL,White,11
AMY,CAMERON,White,13
AMY,CAMPBELL,White,36
AMY,CARPENTER,White,15
AMY,CARROLL,White,11
AMY,CARTER,White,39
AMY,CHANDLER,White,14
AMY,CHAPMAN,White,16
AMY,CLARK,White,48
AMY,COLE,White,19
AMY,COLLINS,White,37
AMY,COMBS,White,11
AMY,COOK,White,40
AMY,COOKE,White,11
AMY,COOPER,White,29
AMY,COX,White,27
AMY,CRAIG,White,12
AMY,CRAWFORD,White,17
AMY,DANIEL,White,11
AMY,DANIELS,White,21
AMY,DAVIS,Other,13
AMY,DAVIS,White,127
AMY,DEAN,White,16
AMY,DIXON,White,20
AMY,DUNCAN,White,11
AMY,DUNN,White,17
AMY,EDWARDS,White,46
AMY,ELLIOTT,White,15
AMY,ELLIS,White,12
AMY,EVANS,White,34
AMY,FISHER,White,19
AMY,FORD,White,18
AMY,FOSTER,White,17
AMY,FOX,White,16
AMY,FREEMAN,White,14
AMY,GARDNER,White,11
AMY,GARNER,White,18
AMY,GIBSON,White,23
AMY,GILBERT,White,11
AMY,GODWIN,White,15
AMY,GOODMAN,White,12
AMY,GORDON,White,11
AMY,GRAHAM,White,16
AMY,GRAY,White,15
AMY,GREEN,White,23
AMY,GREENE,White,41
AMY,GREGORY,White,13
AMY,GRIFFIN,White,19
AMY,HALL,White,55
AMY,HAMILTON,White,20
AMY,HARRIS,White,56
AMY,HARRISON,White,17
AMY,HART,White,11
AMY,HAWKINS,White,12
AMY,HAYES,White,18
AMY,HEATH,White,12
AMY,HELMS,White,19
AMY,HENDERSON,White,20
AMY,HICKS,White,16
AMY,HILL,White,49
AMY,HODGES,White,11
AMY,HOLLAND,White,14
AMY,HOLMES,White,11
AMY,HONEYCUTT,White,20
AMY,HOWARD,White,29
AMY,HOWELL,White,22
AMY,HUDSON,White,19
AMY,HUFFMAN,White,12
AMY,HUGHES,White,24
AMY,HUNT,White,18
AMY,INGRAM,White,12
AMY,JACKSON,White,56
AMY,JACOBS,White,15
AMY,JAMES,White,13
AMY,JENKINS,White,20
AMY,JOHNSON,White,141
AMY,JONES,Other,17
AMY,JONES,White,123
AMY,JORDAN,White,26
AMY,JUSTICE,White,11
AMY,KELLY,White,24
AMY,KENNEDY,White,17
AMY,KING,White,32
AMY,KNIGHT,White,11
AMY,LAMBERT,White,13
AMY,LANE,White,11
AMY,LAWSON,White,12
AMY,LEE,White,36
AMY,LEONARD,White,18
AMY,LEWIS,White,42
AMY,LITTLE,White,17
AMY,LOCKLEAR,Other,19
AMY,LONG,White,25
AMY,LOWE,White,14
AMY,LYNCH,White,11
AMY,MARSHALL,White,13
AMY,MARTIN,White,63
AMY,MASON,White,18
AMY,MATTHEWS,White,18
AMY,MCDONALD,White,21
AMY,MCKINNEY,White,11
AMY,MILLER,White,92
AMY,MILLS,White,18
AMY,MITCHELL,White,31
AMY,MONROE,White,11
AMY,MOORE,White,75
AMY,MORGAN,White,40
AMY,MORRIS,White,29
AMY,MORRISON,White,12
AMY,MURPHY,White,28
AMY,MURRAY,White,19
AMY,MYERS,White,31
AMY,NEAL,White,16
AMY,NELSON,White,24
AMY,NEWTON,White,13
AMY,NGUYEN,Asian,12
AMY,NICHOLS,White,11
AMY,NORMAN,White,12
AMY,NORRIS,White,16
AMY,OWENS,White,19
AMY,PAGE,White,11
AMY,PARKER,White,52
AMY,PARRISH,White,13
AMY,PARSONS,White,12
AMY,PATTERSON,White,16
AMY,PAYNE,White,16
AMY,PERRY,White,20
AMY,PETERS,White,12
AMY,PETERSON,White,21
AMY,PHILLIPS,White,35
AMY,PIERCE,White,25
AMY,POPE,White,14
AMY,PORTER,White,23
AMY,POWELL,White,18
AMY,PRICE,White,33
AMY,QUINN,White,11
AMY,RAMSEY,White,11
AMY,RAY,White,16
AMY,REED,White,17
AMY,REESE,White,11
AMY,REEVES,White,11
AMY,REID,White,12
AMY,REYNOLDS,White,15
AMY,RHODES,White,12
AMY,RICE,White,12
AMY,RICHARDS,White,11
AMY,RICHARDSON,White,18
AMY,ROBERSON,White,11
AMY,ROBERTS,White,32
AMY,ROBERTSON,White,14
AMY,ROBINSON,White,29
AMY,ROGERS,White,44
AMY,ROSE,White,20
AMY,ROSS,White,16
AMY,RUSSELL,White,25
AMY,RYAN,White,11
AMY,SANDERS,White,15
AMY,SCOTT,White,31
AMY,SHELTON,White,22
AMY,SIGMON,White,13
AMY,SIMMONS,White,23
AMY,SIMPSON,White,19
AMY,SMITH,Other,18
AMY,SMITH,White,198
AMY,SNYDER,White,19
AMY,SPENCER,White,13
AMY,STANLEY,White,14
AMY,STEELE,White,11
AMY,STEPHENS,White,11
AMY,STEVENS,White,22
AMY,STEWART,White,32
AMY,STONE,White,16
AMY,STRICKLAND,White,16
AMY,SULLIVAN,White,21
AMY,SUTTON,White,16
AMY,TAYLOR,White,71
AMY,THOMAS,White,56
AMY,THOMPSON,White,58
AMY,THORNTON,White,13
AMY,TUCKER,White,25
AMY,TURNER,White,36
AMY,WAGNER,White,11
AMY,WALKER,White,35
AMY,WALL,White,11
AMY,WALLACE,White,18
AMY,WARD,White,33
AMY,WARREN,White,24
AMY,WATKINS,White,11
AMY,WATSON,White,22
AMY,WEAVER,White,11
AMY,WEBB,White,13
AMY,WELCH,White,12
AMY,WELLS,White,12
AMY,WEST,White,20
AMY,WHITE,White,57
AMY,WHITFIELD,White,12
AMY,WHITLEY,White,18
AMY,WILLIAMS,Black,15
AMY,WILLIAMS,Other,12
AMY,WILLIAMS,White,118
AMY,WILLIAMSON,White,18
AMY,WILLIS,White,11
AMY,WILSON,White,63
AMY,WOOD,White,31
AMY,WOODS,White,15
AMY,WRIGHT,White,37
AMY,YOUNG,White,29
AN,NGUYEN,Asian,16
ANA,GARCIA,Hispanic or Latino,25
ANA,GOMEZ,Hispanic or Latino,12
ANA,GONZALEZ,Hispanic or Latino,20
ANA,HERNANDEZ,Hispanic or Latino,33
ANA,LOPEZ,Hispanic or Latino,19
ANA,MARTINEZ,Hispanic or Latino,31
ANA,PEREZ,Hispanic or Latino,12
ANA,RAMIREZ,Hispanic or Latino,11
ANA,RIVERA,Hispanic or Latino,11
ANA,RODRIGUEZ,Hispanic or Latino,19
ANDRE,BROWN,Black,31
ANDRE,DAVIS,Black,26
ANDRE,GREEN,Black,15
ANDRE,HARRIS,Black,14
ANDRE,JACKSON,Black,20
ANDRE,JOHNSON,Black,33
ANDRE,JONES,Black,37
ANDRE,LEWIS,Black,12
ANDRE,MOORE,Black,14
ANDRE,POWELL,Black,12
ANDRE,RICHARDSON,Black,11
ANDRE,ROBINSON,Black,16
ANDRE,SMITH,Black,33
ANDRE,STEWART,Black,11
ANDRE,TAYLOR,Black,15
ANDRE,THOMAS,Black,15
ANDRE,THOMPSON,Black,11
ANDRE,WHITE,Black,14
ANDRE,WILLIAMS,Black,44
ANDRE,WILSON,Black,26
ANDRE,YOUNG,Black,12
ANDREA,ALLEN,White,15
ANDREA,ANDERSON,White,21
ANDREA,BAKER,White,15
ANDREA,BROWN,Black,21
ANDREA,BROWN,White,20
ANDREA,BRYANT,Black,12
ANDREA,CARTER,White,15
ANDREA,CLARK,White,17
ANDREA,COX,White,13
ANDREA,DAVIS,Black,20
ANDREA,DAVIS,White,35
ANDREA,GREEN,Black,17
ANDREA,GREEN,White,18
ANDREA,HALL,White,11
ANDREA,HARRIS,Black,20
ANDREA,HERNANDEZ,Hispanic or Latino,13
ANDREA,HILL,Black,14
ANDREA,JACKSON,Black,21
ANDREA,JACKSON,White,11
ANDREA,JOHNSON,Black,28
ANDREA,JOHNSON,White,49
ANDREA,JONES,Black,37
ANDREA,JONES,White,33
ANDREA,KELLY,White,12
ANDREA,KING,White,11
ANDREA,LEWIS,Black,11
ANDREA,LONG,White,11
ANDREA,MARTIN,White,19
ANDREA,MILLER,White,31
ANDREA,MOORE,Black,30
ANDREA,MOORE,White,18
ANDREA,MORRIS,White,12
ANDREA,PHILLIPS,White,12
ANDREA,ROBINSON,Black,14
ANDREA,SMITH,Black,35
ANDREA,SMITH,White,79
ANDREA,SNYDER,White,11
ANDREA,STEWART,White,15
ANDREA,TAYLOR,Black,19
ANDREA,TAYLOR,White,18
ANDREA,THOMAS,Black,15
ANDREA,THOMAS,White,19
ANDREA,THOMPSON,Black,11
ANDREA,WALKER,Black,11
ANDREA,WALKER,White,13
ANDREA,WARD,White,16
ANDREA,WHITE,Black,19
ANDREA,WHITE,White,16
ANDREA,WILLIAMS,Black,75
ANDREA,WILLIAMS,White,41
ANDREA,WILSON,White,25
ANDREA,WRIGHT,Black,15
ANDRES,HERNANDEZ,Hispanic or Latino,13
ANDRES,LOPEZ,Hispanic or Latino,13
ANDRES,PEREZ,Hispanic or Latino,11
ANDREW,ADAMS,White,41
ANDREW,ALEXANDER,White,17
ANDREW,ALLEN,White,45
ANDREW,ANDERSON,White,39
ANDREW,ARMSTRONG,White,14
ANDREW,AUSTIN,White,19
ANDREW,BAILEY,White,18
ANDREW,BAKER,White,47
ANDREW,BALL,White,11
ANDREW,BARBER,White,11
ANDREW,BARKER,White,17
ANDREW,BARNES,White,22
ANDREW,BARNETT,White,11
ANDREW,BECK,White,21
ANDREW,BELL,White,26
ANDREW,BENNETT,White,28
ANDREW,BENSON,White,14
ANDREW,BISHOP,White,14
ANDREW,BLACK,White,18
ANDREW,BLANTON,White,14
ANDREW,BOWEN,White,11
ANDREW,BOWMAN,White,13
ANDREW,BOYD,White,17
ANDREW,BRADLEY,White,12
ANDREW,BREWER,White,11
ANDREW,BRITT,White,11
ANDREW,BROOKS,White,24
ANDREW,BROWN,Black,29
ANDREW,BROWN,Other,13
ANDREW,BROWN,White,114
ANDREW,BRYANT,White,19
ANDREW,BUCHANAN,White,16
ANDREW,BURGESS,White,11
ANDREW,BURNS,White,18
ANDREW,BURTON,White,11
ANDREW,BUTLER,White,24
ANDREW,BYRD,White,28
ANDREW,CALDWELL,White,13
ANDREW,CAMPBELL,White,22
ANDREW,CANNON,White,11
ANDREW,CARLSON,White,11
ANDREW,CARPENTER,White,14
ANDREW,CARROLL,White,12
ANDREW,CARTER,White,31
ANDREW,CHAMBERS,White,12
ANDREW,CLARK,White,60
ANDREW,COLE,White,21
ANDREW,COLLINS,White,30
ANDREW,COOK,White,46
ANDREW,COOKE,White,12
ANDREW,COOPER,White,19
ANDREW,COX,White,35
ANDREW,DANIEL,White,13
ANDREW,DAVIDSON,White,15
ANDREW,DAVIS,Black,21
ANDREW,DAVIS,Other,11
ANDREW,DAVIS,White,118
ANDREW,DAWSON,White,13
ANDREW,DIXON,White,15
ANDREW,DOUGLAS,White,12
ANDREW,DUNCAN,White,19
ANDREW,DUNN,White,17
ANDREW,EDWARDS,White,45
ANDREW,ELLIOTT,White,14
ANDREW,ELLIS,White,18
ANDREW,EVANS,White,22
ANDREW,FERGUSON,White,21
ANDREW,FISHER,White,29
ANDREW,FLEMING,White,11
ANDREW,FOSTER,White,21
ANDREW,FOWLER,White,12
ANDREW,FOX,White,25
ANDREW,FRANKLIN,White,11
ANDREW,FREEMAN,White,17
ANDREW,GARDNER,White,15
ANDREW,GARNER,White,11
ANDREW,GARRETT,White,12
ANDREW,GEORGE,White,15
ANDREW,GIBSON,White,28
ANDREW,GOODMAN,White,13
ANDREW,GOODWIN,White,12
ANDREW,GORDON,White,17
ANDREW,GRAHAM,White,18
ANDREW,GRAY,White,17
ANDREW,GREEN,White,33
ANDREW,GREENE,White,28
ANDREW,GRIFFIN,White,19
ANDREW,HALL,Other,11
ANDREW,HALL,White,44
ANDREW,HAMILTON,White,17
ANDREW,HARRELL,White,12
ANDREW,HARRIS,White,62
ANDREW,HARRISON,White,17
ANDREW,HART,White,12
ANDREW,HAYES,White,22
ANDREW,HEATH,White,11
ANDREW,HENDERSON,White,13
ANDREW,HENSLEY,White,16
ANDREW,HERRING,White,14
ANDREW,HICKS,White,17
ANDREW,HILL,White,51
ANDREW,HOLLAND,White,14
ANDREW,HOLMES,White,13
ANDREW,HOPKINS,White,14
ANDREW,HOUSTON,White,12
ANDREW,HOWARD,White,26
ANDREW,HOWELL,White,14
ANDREW,HUDSON,White,20
ANDREW,HUFFMAN,White,15
ANDREW,HUGHES,White,11
ANDREW,HUNT,White,14
ANDREW,HUNTER,White,15
ANDREW,JACKSON,Black,21
ANDREW,JACKSON,White,48
ANDREW,JACOBS,White,12
ANDREW,JAMES,White,22
ANDREW,JENKINS,White,28
ANDREW,JENSEN,White,13
ANDREW,JOHNSON,Black,32
ANDREW,JOHNSON,Other,24
ANDREW,JOHNSON,White,142
ANDREW,JOHNSTON,White,16
ANDREW,JONES,Black,18
ANDREW,JONES,Other,22
ANDREW,JONES,White,140
ANDREW,JORDAN,White,24
ANDREW,KELLEY,White,12
ANDREW,KELLY,White,23
ANDREW,KENNEDY,White,17
ANDREW,KING,White,60
ANDREW,KNIGHT,White,11
ANDREW,LAMBERT,White,12
ANDREW,LANE,White,11
ANDREW,LANIER,White,11
ANDREW,LAWRENCE,White,15
ANDREW,LAWSON,White,11
ANDREW,LEE,Other,12
ANDREW,LEE,White,43
ANDREW,LEWIS,White,45
ANDREW,LLOYD,White,13
ANDREW,LONG,White,31
ANDREW,LOPEZ,Hispanic or Latino,11
ANDREW,LUCAS,White,16
ANDREW,MARSHALL,White,20
ANDREW,MARTIN,White,72
ANDREW,MASON,White,12
ANDREW,MATTHEWS,White,17
ANDREW,MAY,White,11
ANDREW,MCBRIDE,White,12
ANDREW,MCDANIEL,White,12
ANDREW,MCDONALD,White,17
ANDREW,MCKINNEY,White,16
ANDREW,MEYER,White,18
ANDREW,MILLER,White,143
ANDREW,MILLS,White,13
ANDREW,MITCHELL,White,35
ANDREW,MOORE,Black,15
ANDREW,MOORE,White,71
ANDREW,MORGAN,White,28
ANDREW,MORRIS,White,27
ANDREW,MORRISON,White,16
ANDREW,MORTON,White,13
ANDREW,MOSS,White,11
ANDREW,MUELLER,White,11
ANDREW,MURPHY,White,21
ANDREW,MURRAY,White,17
ANDREW,MYERS,White,39
ANDREW,NELSON,White,30
ANDREW,NGUYEN,Asian,17
ANDREW,NICHOLSON,White,13
ANDREW,NORRIS,White,13
ANDREW,NORTON,White,11
ANDREW,OLIVER,White,15
ANDREW,OLSON,White,13
ANDREW,OWENS,White,18
ANDREW,PAGE,White,13
ANDREW,PARKER,White,50
ANDREW,PARRISH,White,12
ANDREW,PARSONS,White,14
ANDREW,PATRICK,White,12
ANDREW,PATTERSON,White,23
ANDREW,PAUL,White,12
ANDREW,PAYNE,White,13
ANDREW,PEARSON,White,14
ANDREW,PERRY,White,21
ANDREW,PETERSON,White,25
ANDREW,PHELPS,White,12
ANDREW,PHILLIPS,White,43
ANDREW,PIERCE,White,24
ANDREW,POPE,White,11
ANDREW,PORTER,White,11
ANDREW,POTTER,White,11
ANDREW,POWELL,White,20
ANDREW,PRICE,White,37
ANDREW,RAY,White,16
ANDREW,REED,White,23
ANDREW,REYNOLDS,White,16
ANDREW,RHODES,White,13
ANDREW,RICE,White,19
ANDREW,RICHARDS,White,11
ANDREW,RICHARDSON,White,13
ANDREW,RIDDLE,White,13
ANDREW,ROBBINS,White,13
ANDREW,ROBERTS,White,25
ANDREW,ROBERTSON,White,15
ANDREW,ROBINSON,White,42
ANDREW,RODGERS,White,13
ANDREW,ROGERS,White,36
ANDREW,ROSE,White,17
ANDREW,ROSS,White,27
ANDREW,RUSSELL,White,24
ANDREW,RYAN,White,11
ANDREW,SANDERS,White,12
ANDREW,SAWYER,White,11
ANDREW,SCHMIDT,White,14
ANDREW,SCHNEIDER,White,12
ANDREW,SCOTT,White,57
ANDREW,SHAW,White,16
ANDREW,SHELTON,White,14
ANDREW,SIMMONS,White,16
ANDREW,SIMPSON,White,19
ANDREW,SMITH,Black,29
ANDREW,SMITH,Other,35
ANDREW,SMITH,White,277
ANDREW,SNYDER,White,23
ANDREW,STEPHENS,White,15
ANDREW,STEVENS,White,19
ANDREW,STEWART,White,27
ANDREW,STONE,White,13
ANDREW,STRICKLAND,White,15
ANDREW,SULLIVAN,White,22
ANDREW,SUTTON,White,13
ANDREW,TAYLOR,White,71
ANDREW,THOMAS,White,57
ANDREW,THOMPSON,White,71
ANDREW,TODD,White,12
ANDREW,TUCKER,White,21
ANDREW,TURNER,White,27
ANDREW,WADE,White,15
ANDREW,WAGNER,White,25
ANDREW,WALKER,White,56
ANDREW,WALLACE,White,27
ANDREW,WALTERS,White,15
ANDREW,WARD,White,31
ANDREW,WARNER,White,11
ANDREW,WARREN,White,24
ANDREW,WATERS,White,12
ANDREW,WATKINS,White,17
ANDREW,WATSON,White,20
ANDREW,WEAVER,White,12
ANDREW,WEBB,White,26
ANDREW,WELLS,White,22
ANDREW,WEST,White,12
ANDREW,WHEELER,White,16
ANDREW,WHITE,Black,11
ANDREW,WHITE,White,63
ANDREW,WILLIAMS,Black,27
ANDREW,WILLIAMS,Other,20
ANDREW,WILLIAMS,White,93
ANDREW,WILLIS,White,23
ANDREW,WILSON,White,78
ANDREW,WOOD,White,34
ANDREW,WRIGHT,White,40
ANDREW,YOUNG,White,43
ANDY,NGUYEN,Asian,15
ANGEL,BROWN,Black,17
ANGEL,CRUZ,Hispanic or Latino,11
ANGEL,DIAZ,Hispanic or Latino,12
ANGEL,GARCIA,Hispanic or Latino,18
ANGEL,GONZALEZ,Hispanic or Latino,17
ANGEL,HERNANDEZ,Hispanic or Latino,21
ANGEL,JOHNSON,Black,19
ANGEL,JONES,Black,29
ANGEL,LOPEZ,Hispanic or Latino,19
ANGEL,MARTINEZ,Hispanic or Latino,12
ANGEL,MOORE,Black,12
ANGEL,MORALES,Hispanic or Latino,11
ANGEL,PEREZ,Hispanic or Latino,14
ANGEL,RIVERA,Hispanic or Latino,23
ANGEL,RODRIGUEZ,Hispanic or Latino,23
ANGEL,SMITH,Black,17
ANGEL,SMITH,White,19
ANGEL,TORRES,Hispanic or Latino,11
ANGEL,WILLIAMS,Black,27
ANGEL,WILLIAMS,White,14
ANGELA,ADAMS,Black,15
ANGELA,ADAMS,White,46
ANGELA,ALEXANDER,Black,16
ANGELA,ALEXANDER,White,18
ANGELA,ALLEN,Black,31
ANGELA,ALLEN,White,63
ANGELA,ALSTON,Black,20
ANGELA,ANDERSON,Black,15
ANGELA,ANDERSON,White,40
ANGELA,ANDREWS,White,11
ANGELA,AUSTIN,White,20
ANGELA,BAILEY,White,31
ANGELA,BAKER,Black,13
ANGELA,BAKER,White,35
ANGELA,BALDWIN,White,11
ANGELA,BARKER,White,16
ANGELA,BARNES,Black,18
ANGELA,BARNES,White,19
ANGELA,BARRETT,Black,13
ANGELA,BASS,White,16
ANGELA,BATES,White,11
ANGELA,BATTLE,Black,14
ANGELA,BECK,White,13
ANGELA,BELL,Black,18
ANGELA,BELL,White,21
ANGELA,BENNETT,White,20
ANGELA,BERRY,White,13
ANGELA,BLACK,White,24
ANGELA,BLEVINS,White,11
ANGELA,BOWEN,White,11
ANGELA,BOWMAN,White,15
ANGELA,BOYD,Black,12
ANGELA,BOYD,White,13
ANGELA,BRADLEY,White,13
ANGELA,BRADSHAW,White,12
ANGELA,BRADY,White,11
ANGELA,BRITT,White,12
ANGELA,BROOKS,Black,14
ANGELA,BROOKS,White,22
ANGELA,BROWN,Black,73
ANGELA,BROWN,Other,11
ANGELA,BROWN,White,112
ANGELA,BRYANT,Black,12
ANGELA,BRYANT,White,18
ANGELA,BUCHANAN,White,14
ANGELA,BURGESS,White,15
ANGELA,BURNS,White,11
ANGELA,BURTON,White,11
ANGELA,BUTLER,White,19
ANGELA,BYRD,White,22
ANGELA,CAIN,White,11
ANGELA,CAMPBELL,Black,13
ANGELA,CAMPBELL,White,34
ANGELA,CARPENTER,White,22
ANGELA,CARROLL,White,14
ANGELA,CARTER,Black,24
ANGELA,CARTER,White,49
ANGELA,CHAMBERS,White,14
ANGELA,CHANDLER,White,11
ANGELA,CLARK,Black,16
ANGELA,CLARK,White,55
ANGELA,CLINE,White,12
ANGELA,COLEMAN,Black,13
ANGELA,COLEMAN,White,12
ANGELA,COLLINS,White,30
ANGELA,COMBS,White,14
ANGELA,CONNER,White,19
ANGELA,COOK,White,36
ANGELA,COOKE,White,14
ANGELA,COOPER,Black,29
ANGELA,COOPER,White,14
ANGELA,COX,White,36
ANGELA,CREECH,White,12
ANGELA,CUNNINGHAM,White,11
ANGELA,DAVIS,Black,81
ANGELA,DAVIS,Other,14
ANGELA,DAVIS,White,102
ANGELA,DIXON,White,13
ANGELA,DUNCAN,White,20
ANGELA,EDWARDS,Black,11
ANGELA,EDWARDS,White,42
ANGELA,ELLIOTT,White,11
ANGELA,ELLIS,White,16
ANGELA,EVANS,Black,27
ANGELA,EVANS,White,26
ANGELA,FARMER,White,12
ANGELA,FERGUSON,White,14
ANGELA,FISHER,White,19
ANGELA,FOSTER,White,23
ANGELA,FOWLER,White,19
ANGELA,FOX,White,15
ANGELA,FRANKLIN,White,12
ANGELA,FREEMAN,White,28
ANGELA,FRYE,White,11
ANGELA,GARCIA,Hispanic or Latino,13
ANGELA,GARCIA,White,12
ANGELA,GARDNER,White,15
ANGELA,GARNER,White,12
ANGELA,GIBSON,White,14
ANGELA,GILBERT,White,11
ANGELA,GODWIN,White,12
ANGELA,GOODMAN,White,12
ANGELA,GRAHAM,Black,16
ANGELA,GRAHAM,White,13
ANGELA,GRANT,White,11
ANGELA,GRAY,Black,16
ANGELA,GRAY,White,17
ANGELA,GREEN,Black,22
ANGELA,GREEN,White,22
ANGELA,GREENE,Black,12
ANGELA,GREENE,White,42
ANGELA,GRIFFIN,White,28
ANGELA,GRUBB,White,11
ANGELA,HALL,Black,18
ANGELA,HALL,White,42
ANGELA,HAMILTON,White,18
ANGELA,HARRINGTON,White,13
ANGELA,HARRIS,Black,43
ANGELA,HARRIS,White,47
ANGELA,HARRISON,White,22
ANGELA,HART,White,13
ANGELA,HAWKINS,White,24
ANGELA,HAYES,White,14
ANGELA,HELMS,White,14
ANGELA,HENDERSON,Black,19
ANGELA,HENDERSON,White,15
ANGELA,HENSLEY,White,16
ANGELA,HICKS,White,20
ANGELA,HILL,Black,16
ANGELA,HILL,White,42
ANGELA,HINSON,White,12
ANGELA,HODGES,White,16
ANGELA,HOFFMAN,White,12
ANGELA,HOLLAND,White,17
ANGELA,HOLMES,White,11
ANGELA,HOLT,White,11
ANGELA,HORNE,White,11
ANGELA,HORTON,White,14
ANGELA,HOWARD,Black,16
ANGELA,HOWARD,White,21
ANGELA,HOWELL,White,16
ANGELA,HUDSON,White,17
ANGELA,HUGHES,White,26
ANGELA,HUNT,Other,13
ANGELA,HUNT,White,15
ANGELA,HUNTER,Black,14
ANGELA,HUNTER,White,16
ANGELA,JACKSON,Black,40
